State,Court Type,Practice Area,Touted Feature,Page Filename,GitHub Pages Relative Path
Alaska,Federal,Legal Domain,Bates Stamping,alaska-federal-district-court-personal-injury-bates-stamping.html,/pages/alaska-federal-district-court-personal-injury-bates-stamping.html
Alaska,Federal,Legal Domain,Email Harvesting,alaska-federal-district-court-personal-injury-email-harvesting.html,/pages/alaska-federal-district-court-personal-injury-email-harvesting.html
Alaska,Federal,Legal Domain,Freelance Edge,alaska-federal-district-court-personal-injury-freelance-edge.html,/pages/alaska-federal-district-court-personal-injury-freelance-edge.html
Alaska,Federal,Legal Domain,PACER Compression,alaska-federal-district-court-personal-injury-pacer-compress.html,/pages/alaska-federal-district-court-personal-injury-pacer-compress.html
Alaska,Federal,Legal Domain,Redaction Flattening,alaska-federal-district-court-personal-injury-redaction-flatten.html,/pages/alaska-federal-district-court-personal-injury-redaction-flatten.html
Alaska,Federal,Legal Domain,Bates Stamping,alaska-federal-district-court-trusts-and-estates-bates-stamping.html,/pages/alaska-federal-district-court-trusts-and-estates-bates-stamping.html
Alaska,Federal,Legal Domain,Email Harvesting,alaska-federal-district-court-trusts-and-estates-email-harvesting.html,/pages/alaska-federal-district-court-trusts-and-estates-email-harvesting.html
Alaska,Federal,Legal Domain,Freelance Edge,alaska-federal-district-court-trusts-and-estates-freelance-edge.html,/pages/alaska-federal-district-court-trusts-and-estates-freelance-edge.html
Alaska,Federal,Legal Domain,PACER Compression,alaska-federal-district-court-trusts-and-estates-pacer-compress.html,/pages/alaska-federal-district-court-trusts-and-estates-pacer-compress.html
Alaska,Federal,Legal Domain,Redaction Flattening,alaska-federal-district-court-trusts-and-estates-redaction-flatten.html,/pages/alaska-federal-district-court-trusts-and-estates-redaction-flatten.html
Alaska,State,Legal Domain,Bates Stamping,alaska-state-supreme-court-corporate-and-commercial-bates-stamping.html,/pages/alaska-state-supreme-court-corporate-and-commercial-bates-stamping.html
Alaska,State,Legal Domain,Email Harvesting,alaska-state-supreme-court-corporate-and-commercial-email-harvesting.html,/pages/alaska-state-supreme-court-corporate-and-commercial-email-harvesting.html
Alaska,State,Legal Domain,Freelance Edge,alaska-state-supreme-court-corporate-and-commercial-freelance-edge.html,/pages/alaska-state-supreme-court-corporate-and-commercial-freelance-edge.html
Alaska,State,Legal Domain,PACER Compression,alaska-state-supreme-court-corporate-and-commercial-pacer-compress.html,/pages/alaska-state-supreme-court-corporate-and-commercial-pacer-compress.html
Alaska,State,Legal Domain,Redaction Flattening,alaska-state-supreme-court-corporate-and-commercial-redaction-flatten.html,/pages/alaska-state-supreme-court-corporate-and-commercial-redaction-flatten.html
Alaska,State,Legal Domain,Bates Stamping,alaska-state-supreme-court-criminal-defense-bates-stamping.html,/pages/alaska-state-supreme-court-criminal-defense-bates-stamping.html
Alaska,State,Legal Domain,Email Harvesting,alaska-state-supreme-court-criminal-defense-email-harvesting.html,/pages/alaska-state-supreme-court-criminal-defense-email-harvesting.html
Alaska,State,Legal Domain,Freelance Edge,alaska-state-supreme-court-criminal-defense-freelance-edge.html,/pages/alaska-state-supreme-court-criminal-defense-freelance-edge.html
Alaska,State,Legal Domain,PACER Compression,alaska-state-supreme-court-criminal-defense-pacer-compress.html,/pages/alaska-state-supreme-court-criminal-defense-pacer-compress.html
Alaska,State,Legal Domain,Redaction Flattening,alaska-state-supreme-court-criminal-defense-redaction-flatten.html,/pages/alaska-state-supreme-court-criminal-defense-redaction-flatten.html
Alaska,State,Legal Domain,Bates Stamping,alaska-state-supreme-court-family-and-divorce-law-bates-stamping.html,/pages/alaska-state-supreme-court-family-and-divorce-law-bates-stamping.html
Alaska,State,Legal Domain,Email Harvesting,alaska-state-supreme-court-family-and-divorce-law-email-harvesting.html,/pages/alaska-state-supreme-court-family-and-divorce-law-email-harvesting.html
Alaska,State,Legal Domain,Freelance Edge,alaska-state-supreme-court-family-and-divorce-law-freelance-edge.html,/pages/alaska-state-supreme-court-family-and-divorce-law-freelance-edge.html
Alaska,State,Legal Domain,PACER Compression,alaska-state-supreme-court-family-and-divorce-law-pacer-compress.html,/pages/alaska-state-supreme-court-family-and-divorce-law-pacer-compress.html
Alaska,State,Legal Domain,Redaction Flattening,alaska-state-supreme-court-family-and-divorce-law-redaction-flatten.html,/pages/alaska-state-supreme-court-family-and-divorce-law-redaction-flatten.html
Alaska,State,Legal Domain,Bates Stamping,alaska-state-supreme-court-personal-injury-bates-stamping.html,/pages/alaska-state-supreme-court-personal-injury-bates-stamping.html
Alaska,State,Legal Domain,Email Harvesting,alaska-state-supreme-court-personal-injury-email-harvesting.html,/pages/alaska-state-supreme-court-personal-injury-email-harvesting.html
Alaska,State,Legal Domain,Freelance Edge,alaska-state-supreme-court-personal-injury-freelance-edge.html,/pages/alaska-state-supreme-court-personal-injury-freelance-edge.html
Alaska,State,Legal Domain,PACER Compression,alaska-state-supreme-court-personal-injury-pacer-compress.html,/pages/alaska-state-supreme-court-personal-injury-pacer-compress.html
Alaska,State,Legal Domain,Redaction Flattening,alaska-state-supreme-court-personal-injury-redaction-flatten.html,/pages/alaska-state-supreme-court-personal-injury-redaction-flatten.html
Alaska,State,Legal Domain,Bates Stamping,alaska-state-supreme-court-trusts-and-estates-bates-stamping.html,/pages/alaska-state-supreme-court-trusts-and-estates-bates-stamping.html
Alaska,State,Legal Domain,Email Harvesting,alaska-state-supreme-court-trusts-and-estates-email-harvesting.html,/pages/alaska-state-supreme-court-trusts-and-estates-email-harvesting.html
Alaska,State,Legal Domain,Freelance Edge,alaska-state-supreme-court-trusts-and-estates-freelance-edge.html,/pages/alaska-state-supreme-court-trusts-and-estates-freelance-edge.html
Alaska,State,Legal Domain,PACER Compression,alaska-state-supreme-court-trusts-and-estates-pacer-compress.html,/pages/alaska-state-supreme-court-trusts-and-estates-pacer-compress.html
Alaska,State,Legal Domain,Redaction Flattening,alaska-state-supreme-court-trusts-and-estates-redaction-flatten.html,/pages/alaska-state-supreme-court-trusts-and-estates-redaction-flatten.html
Arizona,State,Legal Domain,Bates Stamping,arizona-appellate-division-corporate-and-commercial-bates-stamping.html,/pages/arizona-appellate-division-corporate-and-commercial-bates-stamping.html
Arizona,State,Legal Domain,Email Harvesting,arizona-appellate-division-corporate-and-commercial-email-harvesting.html,/pages/arizona-appellate-division-corporate-and-commercial-email-harvesting.html
Arizona,State,Legal Domain,Freelance Edge,arizona-appellate-division-corporate-and-commercial-freelance-edge.html,/pages/arizona-appellate-division-corporate-and-commercial-freelance-edge.html
Arizona,State,Legal Domain,PACER Compression,arizona-appellate-division-corporate-and-commercial-pacer-compress.html,/pages/arizona-appellate-division-corporate-and-commercial-pacer-compress.html
Arizona,State,Legal Domain,Redaction Flattening,arizona-appellate-division-corporate-and-commercial-redaction-flatten.html,/pages/arizona-appellate-division-corporate-and-commercial-redaction-flatten.html
Arizona,State,Legal Domain,Bates Stamping,arizona-appellate-division-criminal-defense-bates-stamping.html,/pages/arizona-appellate-division-criminal-defense-bates-stamping.html
Arizona,State,Legal Domain,Email Harvesting,arizona-appellate-division-criminal-defense-email-harvesting.html,/pages/arizona-appellate-division-criminal-defense-email-harvesting.html
Arizona,State,Legal Domain,Freelance Edge,arizona-appellate-division-criminal-defense-freelance-edge.html,/pages/arizona-appellate-division-criminal-defense-freelance-edge.html
Arizona,State,Legal Domain,PACER Compression,arizona-appellate-division-criminal-defense-pacer-compress.html,/pages/arizona-appellate-division-criminal-defense-pacer-compress.html
Arizona,State,Legal Domain,Redaction Flattening,arizona-appellate-division-criminal-defense-redaction-flatten.html,/pages/arizona-appellate-division-criminal-defense-redaction-flatten.html
Arizona,State,Legal Domain,Bates Stamping,arizona-appellate-division-family-and-divorce-law-bates-stamping.html,/pages/arizona-appellate-division-family-and-divorce-law-bates-stamping.html
Arizona,State,Legal Domain,Email Harvesting,arizona-appellate-division-family-and-divorce-law-email-harvesting.html,/pages/arizona-appellate-division-family-and-divorce-law-email-harvesting.html
Arizona,State,Legal Domain,Freelance Edge,arizona-appellate-division-family-and-divorce-law-freelance-edge.html,/pages/arizona-appellate-division-family-and-divorce-law-freelance-edge.html
Arizona,State,Legal Domain,PACER Compression,arizona-appellate-division-family-and-divorce-law-pacer-compress.html,/pages/arizona-appellate-division-family-and-divorce-law-pacer-compress.html
Arizona,State,Legal Domain,Redaction Flattening,arizona-appellate-division-family-and-divorce-law-redaction-flatten.html,/pages/arizona-appellate-division-family-and-divorce-law-redaction-flatten.html
Arizona,State,Legal Domain,Bates Stamping,arizona-appellate-division-personal-injury-bates-stamping.html,/pages/arizona-appellate-division-personal-injury-bates-stamping.html
Arizona,State,Legal Domain,Email Harvesting,arizona-appellate-division-personal-injury-email-harvesting.html,/pages/arizona-appellate-division-personal-injury-email-harvesting.html
Arizona,State,Legal Domain,Freelance Edge,arizona-appellate-division-personal-injury-freelance-edge.html,/pages/arizona-appellate-division-personal-injury-freelance-edge.html
Arizona,State,Legal Domain,PACER Compression,arizona-appellate-division-personal-injury-pacer-compress.html,/pages/arizona-appellate-division-personal-injury-pacer-compress.html
Arizona,State,Legal Domain,Redaction Flattening,arizona-appellate-division-personal-injury-redaction-flatten.html,/pages/arizona-appellate-division-personal-injury-redaction-flatten.html
Arizona,State,Legal Domain,Bates Stamping,arizona-appellate-division-trusts-and-estates-bates-stamping.html,/pages/arizona-appellate-division-trusts-and-estates-bates-stamping.html
Arizona,State,Legal Domain,Email Harvesting,arizona-appellate-division-trusts-and-estates-email-harvesting.html,/pages/arizona-appellate-division-trusts-and-estates-email-harvesting.html
Arizona,State,Legal Domain,Freelance Edge,arizona-appellate-division-trusts-and-estates-freelance-edge.html,/pages/arizona-appellate-division-trusts-and-estates-freelance-edge.html
Arizona,State,Legal Domain,PACER Compression,arizona-appellate-division-trusts-and-estates-pacer-compress.html,/pages/arizona-appellate-division-trusts-and-estates-pacer-compress.html
Arizona,State,Legal Domain,Redaction Flattening,arizona-appellate-division-trusts-and-estates-redaction-flatten.html,/pages/arizona-appellate-division-trusts-and-estates-redaction-flatten.html
Arizona,County,Legal Domain,Bates Stamping,arizona-county-circuit-court-corporate-and-commercial-bates-stamping.html,/pages/arizona-county-circuit-court-corporate-and-commercial-bates-stamping.html
Arizona,County,Legal Domain,Email Harvesting,arizona-county-circuit-court-corporate-and-commercial-email-harvesting.html,/pages/arizona-county-circuit-court-corporate-and-commercial-email-harvesting.html
Arizona,County,Legal Domain,Freelance Edge,arizona-county-circuit-court-corporate-and-commercial-freelance-edge.html,/pages/arizona-county-circuit-court-corporate-and-commercial-freelance-edge.html
Arizona,County,Legal Domain,PACER Compression,arizona-county-circuit-court-corporate-and-commercial-pacer-compress.html,/pages/arizona-county-circuit-court-corporate-and-commercial-pacer-compress.html
Arizona,County,Legal Domain,Redaction Flattening,arizona-county-circuit-court-corporate-and-commercial-redaction-flatten.html,/pages/arizona-county-circuit-court-corporate-and-commercial-redaction-flatten.html
Arizona,County,Legal Domain,Bates Stamping,arizona-county-circuit-court-criminal-defense-bates-stamping.html,/pages/arizona-county-circuit-court-criminal-defense-bates-stamping.html
Arizona,County,Legal Domain,Email Harvesting,arizona-county-circuit-court-criminal-defense-email-harvesting.html,/pages/arizona-county-circuit-court-criminal-defense-email-harvesting.html
Arizona,County,Legal Domain,Freelance Edge,arizona-county-circuit-court-criminal-defense-freelance-edge.html,/pages/arizona-county-circuit-court-criminal-defense-freelance-edge.html
Arizona,County,Legal Domain,PACER Compression,arizona-county-circuit-court-criminal-defense-pacer-compress.html,/pages/arizona-county-circuit-court-criminal-defense-pacer-compress.html
Arizona,County,Legal Domain,Redaction Flattening,arizona-county-circuit-court-criminal-defense-redaction-flatten.html,/pages/arizona-county-circuit-court-criminal-defense-redaction-flatten.html
Arizona,County,Legal Domain,Bates Stamping,arizona-county-circuit-court-family-and-divorce-law-bates-stamping.html,/pages/arizona-county-circuit-court-family-and-divorce-law-bates-stamping.html
Arizona,County,Legal Domain,Email Harvesting,arizona-county-circuit-court-family-and-divorce-law-email-harvesting.html,/pages/arizona-county-circuit-court-family-and-divorce-law-email-harvesting.html
